protein1 protein2 combined_score
272620.KPN_00014 272620.KPN_03162 794
272620.KPN_03162 272620.KPN_00014 794
272620.KPN_00014 272620.KPN_03317 222
272620.KPN_03317 272620.KPN_00014 222
272620.KPN_00014 272620.KPN_03335 264
272620.KPN_03335 272620.KPN_00014 264
272620.KPN_00014 272620.KPN_03355 313
272620.KPN_03355 272620.KPN_00014 313
272620.KPN_00014 272620.KPN_03444 286
272620.KPN_03444 272620.KPN_00014 286
272620.KPN_00014 272620.KPN_03510 622
272620.KPN_03510 272620.KPN_00014 622
272620.KPN_00014 272620.KPN_03561 156
272620.KPN_03561 272620.KPN_00014 156
272620.KPN_00014 272620.KPN_03572 360
272620.KPN_03572 272620.KPN_00014 360
272620.KPN_00014 272620.KPN_03591 912
272620.KPN_03591 272620.KPN_00014 912
272620.KPN_00014 272620.KPN_03597 204
272620.KPN_03597 272620.KPN_00014 204
272620.KPN_00014 272620.KPN_03699 382
272620.KPN_03699 272620.KPN_00014 382
272620.KPN_00014 272620.KPN_03712 452
272620.KPN_03712 272620.KPN_00014 452
272620.KPN_00014 272620.KPN_03714 303
272620.KPN_03714 272620.KPN_00014 303
272620.KPN_00014 272620.KPN_03722 342
272620.KPN_03722 272620.KPN_00014 342
272620.KPN_00014 272620.KPN_03724 687
272620.KPN_03724 272620.KPN_00014 687
272620.KPN_00014 272620.KPN_03725 299
272620.KPN_03725 272620.KPN_00014 299
272620.KPN_00014 272620.KPN_03732 273
272620.KPN_03732 272620.KPN_00014 273
272620.KPN_00014 272620.KPN_03734 874
272620.KPN_03734 272620.KPN_00014 874
272620.KPN_00014 272620.KPN_03749 319
272620.KPN_03749 272620.KPN_00014 319
272620.KPN_00014 272620.KPN_03796 266
272620.KPN_03796 272620.KPN_00014 266
272620.KPN_00014 272620.KPN_03827 953
272620.KPN_03827 272620.KPN_00014 953
272620.KPN_00014 272620.KPN_03880 223
272620.KPN_03880 272620.KPN_00014 223
272620.KPN_00014 272620.KPN_03891 223
272620.KPN_03891 272620.KPN_00014 223
272620.KPN_00014 272620.KPN_03903 234
272620.KPN_03903 272620.KPN_00014 234
272620.KPN_00014 272620.KPN_03909 173
272620.KPN_03909 272620.KPN_00014 173
272620.KPN_00014 272620.KPN_03953 784
272620.KPN_03953 272620.KPN_00014 784
272620.KPN_00014 272620.KPN_03980 309
272620.KPN_03980 272620.KPN_00014 309
272620.KPN_00014 272620.KPN_04090 630
272620.KPN_04090 272620.KPN_00014 630
272620.KPN_00014 272620.KPN_04102 286
272620.KPN_04102 272620.KPN_00014 286
272620.KPN_00014 272620.KPN_04105 665
272620.KPN_04105 272620.KPN_00014 665
272620.KPN_00014 272620.KPN_04137 307
272620.KPN_04137 272620.KPN_00014 307
272620.KPN_00014 272620.KPN_04139 283
272620.KPN_04139 272620.KPN_00014 283
272620.KPN_00014 272620.KPN_04142 277
272620.KPN_04142 272620.KPN_00014 277
272620.KPN_00014 272620.KPN_04249 305
272620.KPN_04249 272620.KPN_00014 305
272620.KPN_00014 272620.KPN_04306 489
272620.KPN_04306 272620.KPN_00014 489
272620.KPN_00014 272620.KPN_04317 342
272620.KPN_04317 272620.KPN_00014 342
272620.KPN_00014 272620.KPN_04357 687
272620.KPN_04357 272620.KPN_00014 687
272620.KPN_00014 272620.KPN_04360 336
272620.KPN_04360 272620.KPN_00014 336
272620.KPN_00014 272620.KPN_04428 266
272620.KPN_04428 272620.KPN_00014 266
272620.KPN_00014 272620.KPN_04439 818
272620.KPN_04439 272620.KPN_00014 818
272620.KPN_00014 272620.KPN_04441 214
272620.KPN_04441 272620.KPN_00014 214
272620.KPN_00014 272620.KPN_04452 153
272620.KPN_04452 272620.KPN_00014 153
272620.KPN_00014 272620.KPN_04481 575
272620.KPN_04481 272620.KPN_00014 575
272620.KPN_00014 272620.KPN_04509 924
272620.KPN_04509 272620.KPN_00014 924
272620.KPN_00014 272620.KPN_04514 223
272620.KPN_04514 272620.KPN_00014 223
272620.KPN_00014 272620.KPN_04532 615
272620.KPN_04532 272620.KPN_00014 615
272620.KPN_00014 272620.KPN_04533 962
272620.KPN_04533 272620.KPN_00014 962
272620.KPN_00014 272620.KPN_04552 278
272620.KPN_04552 272620.KPN_00014 278
272620.KPN_00014 272620.KPN_04569 275
272620.KPN_04569 272620.KPN_00014 275
272620.KPN_00014 272620.KPN_04570 836
272620.KPN_04570 272620.KPN_00014 836
272620.KPN_00014 272620.KPN_04600 273
272620.KPN_04600 272620.KPN_00014 273
272620.KPN_00014 272620.KPN_04788 215
272620.KPN_04788 272620.KPN_00014 215
272620.KPN_00014 272620.KPN_04789 215
272620.KPN_04789 272620.KPN_00014 215
272620.KPN_00015 272620.KPN_00021 250
272620.KPN_00021 272620.KPN_00015 250
272620.KPN_00015 272620.KPN_00023 194
272620.KPN_00023 272620.KPN_00015 194
272620.KPN_00015 272620.KPN_00025 273
272620.KPN_00025 272620.KPN_00015 273
272620.KPN_00015 272620.KPN_00073 172
272620.KPN_00073 272620.KPN_00015 172
272620.KPN_00015 272620.KPN_00097 173
272620.KPN_00097 272620.KPN_00015 173
272620.KPN_00015 272620.KPN_00098 224
272620.KPN_00098 272620.KPN_00015 224
272620.KPN_00015 272620.KPN_00099 176
272620.KPN_00099 272620.KPN_00015 176
272620.KPN_00015 272620.KPN_00107 278
272620.KPN_00107 272620.KPN_00015 278
272620.KPN_00015 272620.KPN_00145 670
272620.KPN_00145 272620.KPN_00015 670
272620.KPN_00015 272620.KPN_00182 404
272620.KPN_00182 272620.KPN_00015 404
272620.KPN_00015 272620.KPN_00187 172
272620.KPN_00187 272620.KPN_00015 172
272620.KPN_00015 272620.KPN_00190 305
272620.KPN_00190 272620.KPN_00015 305
272620.KPN_00015 272620.KPN_00195 192
272620.KPN_00195 272620.KPN_00015 192
272620.KPN_00015 272620.KPN_00349 168
272620.KPN_00349 272620.KPN_00015 168
272620.KPN_00015 272620.KPN_00377 360
272620.KPN_00377 272620.KPN_00015 360
272620.KPN_00015 272620.KPN_00401 389
272620.KPN_00401 272620.KPN_00015 389
272620.KPN_00015 272620.KPN_00427 222
272620.KPN_00427 272620.KPN_00015 222
272620.KPN_00015 272620.KPN_00451 371
272620.KPN_00451 272620.KPN_00015 371
272620.KPN_00015 272620.KPN_00455 795
272620.KPN_00455 272620.KPN_00015 795
272620.KPN_00015 272620.KPN_00456 209
272620.KPN_00456 272620.KPN_00015 209
272620.KPN_00015 272620.KPN_00481 353
272620.KPN_00481 272620.KPN_00015 353
272620.KPN_00015 272620.KPN_00530 377
272620.KPN_00530 272620.KPN_00015 377
272620.KPN_00015 272620.KPN_00538 166
272620.KPN_00538 272620.KPN_00015 166
272620.KPN_00015 272620.KPN_00652 229
272620.KPN_00652 272620.KPN_00015 229
272620.KPN_00015 272620.KPN_00686 323
272620.KPN_00686 272620.KPN_00015 323
272620.KPN_00015 272620.KPN_00696 381
272620.KPN_00696 272620.KPN_00015 381
272620.KPN_00015 272620.KPN_00915 421
272620.KPN_00915 272620.KPN_00015 421
272620.KPN_00015 272620.KPN_00976 295
272620.KPN_00976 272620.KPN_00015 295
272620.KPN_00015 272620.KPN_01092 190
272620.KPN_01092 272620.KPN_00015 190
272620.KPN_00015 272620.KPN_01117 512
272620.KPN_01117 272620.KPN_00015 512
272620.KPN_00015 272620.KPN_01180 214
272620.KPN_01180 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_01236 371
272620.KPN_01236 272620.KPN_00015 371
272620.KPN_00015 272620.KPN_01297 379
272620.KPN_01297 272620.KPN_00015 379
272620.KPN_00015 272620.KPN_01328 421
272620.KPN_01328 272620.KPN_00015 421
272620.KPN_00015 272620.KPN_01449 263
272620.KPN_01449 272620.KPN_00015 263
272620.KPN_00015 272620.KPN_01462 360
272620.KPN_01462 272620.KPN_00015 360
272620.KPN_00015 272620.KPN_01605 156
272620.KPN_01605 272620.KPN_00015 156
272620.KPN_00015 272620.KPN_01687 156
272620.KPN_01687 272620.KPN_00015 156
272620.KPN_00015 272620.KPN_01762 278
272620.KPN_01762 272620.KPN_00015 278
272620.KPN_00015 272620.KPN_01803 538
272620.KPN_01803 272620.KPN_00015 538
272620.KPN_00015 272620.KPN_01805 259
272620.KPN_01805 272620.KPN_00015 259
272620.KPN_00015 272620.KPN_01880 171
272620.KPN_01880 272620.KPN_00015 171
272620.KPN_00015 272620.KPN_01904 209
272620.KPN_01904 272620.KPN_00015 209
272620.KPN_00015 272620.KPN_01912 273
272620.KPN_01912 272620.KPN_00015 273
272620.KPN_00015 272620.KPN_01958 201
272620.KPN_01958 272620.KPN_00015 201
272620.KPN_00015 272620.KPN_02050 170
272620.KPN_02050 272620.KPN_00015 170
272620.KPN_00015 272620.KPN_02075 259
272620.KPN_02075 272620.KPN_00015 259
272620.KPN_00015 272620.KPN_02214 171
272620.KPN_02214 272620.KPN_00015 171
272620.KPN_00015 272620.KPN_02238 250
272620.KPN_02238 272620.KPN_00015 250
272620.KPN_00015 272620.KPN_02355 170
272620.KPN_02355 272620.KPN_00015 170
272620.KPN_00015 272620.KPN_02375 234
272620.KPN_02375 272620.KPN_00015 234
272620.KPN_00015 272620.KPN_02449 535
272620.KPN_02449 272620.KPN_00015 535
272620.KPN_00015 272620.KPN_02506 381
272620.KPN_02506 272620.KPN_00015 381
272620.KPN_00015 272620.KPN_02521 797
272620.KPN_02521 272620.KPN_00015 797
272620.KPN_00015 272620.KPN_02633 319
272620.KPN_02633 272620.KPN_00015 319
272620.KPN_00015 272620.KPN_02640 210
272620.KPN_02640 272620.KPN_00015 210
272620.KPN_00015 272620.KPN_02675 152
272620.KPN_02675 272620.KPN_00015 152
272620.KPN_00015 272620.KPN_02688 170
272620.KPN_02688 272620.KPN_00015 170
272620.KPN_00015 272620.KPN_02792 170
272620.KPN_02792 272620.KPN_00015 170
272620.KPN_00015 272620.KPN_02834 278
272620.KPN_02834 272620.KPN_00015 278
272620.KPN_00015 272620.KPN_02857 295
272620.KPN_02857 272620.KPN_00015 295
272620.KPN_00015 272620.KPN_02858 716
272620.KPN_02858 272620.KPN_00015 716
272620.KPN_00015 272620.KPN_02859 661
272620.KPN_02859 272620.KPN_00015 661
272620.KPN_00015 272620.KPN_02861 627
272620.KPN_02861 272620.KPN_00015 627
272620.KPN_00015 272620.KPN_02873 265
272620.KPN_02873 272620.KPN_00015 265
272620.KPN_00015 272620.KPN_02888 172
272620.KPN_02888 272620.KPN_00015 172
272620.KPN_00015 272620.KPN_02907 212
272620.KPN_02907 272620.KPN_00015 212
272620.KPN_00015 272620.KPN_02915 873
272620.KPN_02915 272620.KPN_00015 873
272620.KPN_00015 272620.KPN_02936 999
272620.KPN_02936 272620.KPN_00015 999
272620.KPN_00015 272620.KPN_02942 193
272620.KPN_02942 272620.KPN_00015 193
272620.KPN_00015 272620.KPN_03031 622
272620.KPN_03031 272620.KPN_00015 622
272620.KPN_00015 272620.KPN_03107 190
272620.KPN_03107 272620.KPN_00015 190
272620.KPN_00015 272620.KPN_03123 172
272620.KPN_03123 272620.KPN_00015 172
272620.KPN_00015 272620.KPN_03125 371
272620.KPN_03125 272620.KPN_00015 371
272620.KPN_00015 272620.KPN_03335 259
272620.KPN_03335 272620.KPN_00015 259
272620.KPN_00015 272620.KPN_03354 168
272620.KPN_03354 272620.KPN_00015 168
272620.KPN_00015 272620.KPN_03375 248
272620.KPN_03375 272620.KPN_00015 248
272620.KPN_00015 272620.KPN_03396 166
272620.KPN_03396 272620.KPN_00015 166
272620.KPN_00015 272620.KPN_03459 199
272620.KPN_03459 272620.KPN_00015 199
272620.KPN_00015 272620.KPN_03486 267
272620.KPN_03486 272620.KPN_00015 267
272620.KPN_00015 272620.KPN_03537 156
272620.KPN_03537 272620.KPN_00015 156
272620.KPN_00015 272620.KPN_03543 168
272620.KPN_03543 272620.KPN_00015 168
272620.KPN_00015 272620.KPN_03573 409
272620.KPN_03573 272620.KPN_00015 409
272620.KPN_00015 272620.KPN_03576 423
272620.KPN_03576 272620.KPN_00015 423
272620.KPN_00015 272620.KPN_03596 190
272620.KPN_03596 272620.KPN_00015 190
272620.KPN_00015 272620.KPN_03630 185
272620.KPN_03630 272620.KPN_00015 185
272620.KPN_00015 272620.KPN_03659 250
272620.KPN_03659 272620.KPN_00015 250
272620.KPN_00015 272620.KPN_03696 401
272620.KPN_03696 272620.KPN_00015 401
272620.KPN_00015 272620.KPN_03697 444
272620.KPN_03697 272620.KPN_00015 444
272620.KPN_00015 272620.KPN_03698 450
272620.KPN_03698 272620.KPN_00015 450
272620.KPN_00015 272620.KPN_03699 288
272620.KPN_03699 272620.KPN_00015 288
272620.KPN_00015 272620.KPN_03700 174
272620.KPN_03700 272620.KPN_00015 174
272620.KPN_00015 272620.KPN_03702 409
272620.KPN_03702 272620.KPN_00015 409
272620.KPN_00015 272620.KPN_03705 404
272620.KPN_03705 272620.KPN_00015 404
272620.KPN_00015 272620.KPN_03706 404
272620.KPN_03706 272620.KPN_00015 404
272620.KPN_00015 272620.KPN_03710 404
272620.KPN_03710 272620.KPN_00015 404
272620.KPN_00015 272620.KPN_03713 423
272620.KPN_03713 272620.KPN_00015 423
272620.KPN_00015 272620.KPN_03715 409
272620.KPN_03715 272620.KPN_00015 409
272620.KPN_00015 272620.KPN_03718 401
272620.KPN_03718 272620.KPN_00015 401
272620.KPN_00015 272620.KPN_03719 174
272620.KPN_03719 272620.KPN_00015 174
272620.KPN_00015 272620.KPN_03720 409
272620.KPN_03720 272620.KPN_00015 409
272620.KPN_00015 272620.KPN_03726 546
272620.KPN_03726 272620.KPN_00015 546
272620.KPN_00015 272620.KPN_03727 404
272620.KPN_03727 272620.KPN_00015 404
272620.KPN_00015 272620.KPN_03749 353
272620.KPN_03749 272620.KPN_00015 353
272620.KPN_00015 272620.KPN_03788 304
272620.KPN_03788 272620.KPN_00015 304
272620.KPN_00015 272620.KPN_03792 193
272620.KPN_03792 272620.KPN_00015 193
272620.KPN_00015 272620.KPN_03827 772
272620.KPN_03827 272620.KPN_00015 772
272620.KPN_00015 272620.KPN_03880 265
272620.KPN_03880 272620.KPN_00015 265
272620.KPN_00015 272620.KPN_03882 162
272620.KPN_03882 272620.KPN_00015 162
272620.KPN_00015 272620.KPN_03883 162
272620.KPN_03883 272620.KPN_00015 162
272620.KPN_00015 272620.KPN_03891 265
272620.KPN_03891 272620.KPN_00015 265
272620.KPN_00015 272620.KPN_03893 162
272620.KPN_03893 272620.KPN_00015 162
272620.KPN_00015 272620.KPN_03915 263
272620.KPN_03915 272620.KPN_00015 263
272620.KPN_00015 272620.KPN_03922 200
272620.KPN_03922 272620.KPN_00015 200
272620.KPN_00015 272620.KPN_03923 199
272620.KPN_03923 272620.KPN_00015 199
272620.KPN_00015 272620.KPN_03938 272
272620.KPN_03938 272620.KPN_00015 272
272620.KPN_00015 272620.KPN_03964 214
272620.KPN_03964 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_03965 214
272620.KPN_03965 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_03968 214
272620.KPN_03968 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_03980 381
272620.KPN_03980 272620.KPN_00015 381
272620.KPN_00015 272620.KPN_03990 214
272620.KPN_03990 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_03996 416
272620.KPN_03996 272620.KPN_00015 416
272620.KPN_00015 272620.KPN_04046 156
272620.KPN_04046 272620.KPN_00015 156
272620.KPN_00015 272620.KPN_04063 278
272620.KPN_04063 272620.KPN_00015 278
272620.KPN_00015 272620.KPN_04089 192
272620.KPN_04089 272620.KPN_00015 192
272620.KPN_00015 272620.KPN_04091 212
272620.KPN_04091 272620.KPN_00015 212
272620.KPN_00015 272620.KPN_04105 214
272620.KPN_04105 272620.KPN_00015 214
272620.KPN_00015 272620.KPN_04110 190
272620.KPN_04110 272620.KPN_00015 190
272620.KPN_00015 272620.KPN_04130 199
272620.KPN_04130 272620.KPN_00015 199
272620.KPN_00015 272620.KPN_04173 190
272620.KPN_04173 272620.KPN_00015 190
272620.KPN_00015 272620.KPN_04196 168
272620.KPN_04196 272620.KPN_00015 168
272620.KPN_00015 272620.KPN_04198 209
272620.KPN_04198 272620.KPN_00015 209
272620.KPN_00015 272620.KPN_04283 561
272620.KPN_04283 272620.KPN_00015 561
272620.KPN_00015 272620.KPN_04360 174
272620.KPN_04360 272620.KPN_00015 174
272620.KPN_00015 272620.KPN_04388 381
272620.KPN_04388 272620.KPN_00015 381
272620.KPN_00015 272620.KPN_04423 222
272620.KPN_04423 272620.KPN_00015 222
272620.KPN_00015 272620.KPN_04439 879
272620.KPN_04439 272620.KPN_00015 879
272620.KPN_00015 272620.KPN_04445 174
272620.KPN_04445 272620.KPN_00015 174
272620.KPN_00015 272620.KPN_04452 305
272620.KPN_04452 272620.KPN_00015 305
272620.KPN_00015 272620.KPN_04481 418
272620.KPN_04481 272620.KPN_00015 418
272620.KPN_00015 272620.KPN_04507 267
272620.KPN_04507 272620.KPN_00015 267
272620.KPN_00015 272620.KPN_04509 351
272620.KPN_04509 272620.KPN_00015 351
272620.KPN_00015 272620.KPN_04514 265
272620.KPN_04514 272620.KPN_00015 265
272620.KPN_00015 272620.KPN_04532 405
272620.KPN_04532 272620.KPN_00015 405
272620.KPN_00015 272620.KPN_04533 923
272620.KPN_04533 272620.KPN_00015 923
272620.KPN_00015 272620.KPN_04576 172
272620.KPN_04576 272620.KPN_00015 172
272620.KPN_00015 272620.KPN_04584 193
272620.KPN_04584 272620.KPN_00015 193
272620.KPN_00015 272620.KPN_04608 200
272620.KPN_04608 272620.KPN_00015 200
272620.KPN_00016 272620.KPN_00017 706
272620.KPN_00017 272620.KPN_00016 706
272620.KPN_00016 272620.KPN_00131 198
272620.KPN_00131 272620.KPN_00016 198
272620.KPN_00016 272620.KPN_00199 160
272620.KPN_00199 272620.KPN_00016 160
272620.KPN_00016 272620.KPN_00500 160
272620.KPN_00500 272620.KPN_00016 160
272620.KPN_00016 272620.KPN_01610 636
272620.KPN_01610 272620.KPN_00016 636
272620.KPN_00016 272620.KPN_02312 626
272620.KPN_02312 272620.KPN_00016 626
272620.KPN_00016 272620.KPN_02907 270
272620.KPN_02907 272620.KPN_00016 270
272620.KPN_00016 272620.KPN_02920 199
272620.KPN_02920 272620.KPN_00016 199
272620.KPN_00016 272620.KPN_03397 160
272620.KPN_03397 272620.KPN_00016 160
272620.KPN_00016 272620.KPN_03509 198
272620.KPN_03509 272620.KPN_00016 198
272620.KPN_00016 272620.KPN_03699 630
272620.KPN_03699 272620.KPN_00016 630
272620.KPN_00016 272620.KPN_03855 238
272620.KPN_03855 272620.KPN_00016 238
272620.KPN_00016 272620.KPN_04153 207
272620.KPN_04153 272620.KPN_00016 207
272620.KPN_00017 272620.KPN_00762 496
272620.KPN_00762 272620.KPN_00017 496
272620.KPN_00017 272620.KPN_00914 360
272620.KPN_00914 272620.KPN_00017 360
272620.KPN_00017 272620.KPN_02732 494
272620.KPN_02732 272620.KPN_00017 494
272620.KPN_00017 272620.KPN_03103 682
272620.KPN_03103 272620.KPN_00017 682
272620.KPN_00017 272620.KPN_04467 469
272620.KPN_04467 272620.KPN_00017 469
272620.KPN_00018 272620.KPN_00048 550
272620.KPN_00048 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_00097 550
272620.KPN_00097 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_00182 999
272620.KPN_00182 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_00185 778
272620.KPN_00185 272620.KPN_00018 778
272620.KPN_00018 272620.KPN_00199 179
272620.KPN_00199 272620.KPN_00018 179
272620.KPN_00018 272620.KPN_00205 318
272620.KPN_00205 272620.KPN_00018 318
272620.KPN_00018 272620.KPN_00435 691
272620.KPN_00435 272620.KPN_00018 691
272620.KPN_00018 272620.KPN_00436 550
272620.KPN_00436 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_00500 179
272620.KPN_00500 272620.KPN_00018 179
272620.KPN_00018 272620.KPN_00851 173
272620.KPN_00851 272620.KPN_00018 173
272620.KPN_00018 272620.KPN_00916 505
272620.KPN_00916 272620.KPN_00018 505
272620.KPN_00018 272620.KPN_00938 978
272620.KPN_00938 272620.KPN_00018 978
272620.KPN_00018 272620.KPN_00978 173
272620.KPN_00978 272620.KPN_00018 173
272620.KPN_00018 272620.KPN_00982 550
272620.KPN_00982 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_01087 999
272620.KPN_01087 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_01265 219
272620.KPN_01265 272620.KPN_00018 219
272620.KPN_00018 272620.KPN_01850 173
272620.KPN_01850 272620.KPN_00018 173
272620.KPN_00018 272620.KPN_02177 988
272620.KPN_02177 272620.KPN_00018 988
272620.KPN_00018 272620.KPN_02178 999
272620.KPN_02178 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_02179 504
272620.KPN_02179 272620.KPN_00018 504
272620.KPN_00018 272620.KPN_02234 768
272620.KPN_02234 272620.KPN_00018 768
272620.KPN_00018 272620.KPN_02470 319
272620.KPN_02470 272620.KPN_00018 319
272620.KPN_00018 272620.KPN_02603 319
272620.KPN_02603 272620.KPN_00018 319
272620.KPN_00018 272620.KPN_02618 988
272620.KPN_02618 272620.KPN_00018 988
272620.KPN_00018 272620.KPN_02873 340
272620.KPN_02873 272620.KPN_00018 340
272620.KPN_00018 272620.KPN_02894 505
272620.KPN_02894 272620.KPN_00018 505
272620.KPN_00018 272620.KPN_02904 213
272620.KPN_02904 272620.KPN_00018 213
272620.KPN_00018 272620.KPN_02919 954
272620.KPN_02919 272620.KPN_00018 954
272620.KPN_00018 272620.KPN_02929 988
272620.KPN_02929 272620.KPN_00018 988
272620.KPN_00018 272620.KPN_02932 999
272620.KPN_02932 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_02942 505
272620.KPN_02942 272620.KPN_00018 505
272620.KPN_00018 272620.KPN_03126 318
272620.KPN_03126 272620.KPN_00018 318
272620.KPN_00018 272620.KPN_03319 318
272620.KPN_03319 272620.KPN_00018 318
272620.KPN_00018 272620.KPN_03374 360
272620.KPN_03374 272620.KPN_00018 360
272620.KPN_00018 272620.KPN_03397 179
272620.KPN_03397 272620.KPN_00018 179
272620.KPN_00018 272620.KPN_03472 989
272620.KPN_03472 272620.KPN_00018 989
272620.KPN_00018 272620.KPN_03572 185
272620.KPN_03572 272620.KPN_00018 185
272620.KPN_00018 272620.KPN_03573 999
272620.KPN_03573 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03576 505
272620.KPN_03576 272620.KPN_00018 505
272620.KPN_00018 272620.KPN_03577 550
272620.KPN_03577 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_03595 999
272620.KPN_03595 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03596 999
272620.KPN_03596 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03613 916
272620.KPN_03613 272620.KPN_00018 916
272620.KPN_00018 272620.KPN_03629 999
272620.KPN_03629 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03630 999
272620.KPN_03630 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03687 550
272620.KPN_03687 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_03694 999
272620.KPN_03694 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03695 550
272620.KPN_03695 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_03696 989
272620.KPN_03696 272620.KPN_00018 989
272620.KPN_00018 272620.KPN_03697 999
272620.KPN_03697 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03698 999
272620.KPN_03698 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03699 550
272620.KPN_03699 272620.KPN_00018 550
272620.KPN_00018 272620.KPN_03700 999
272620.KPN_03700 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03701 999
272620.KPN_03701 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03702 999
272620.KPN_03702 272620.KPN_00018 999
272620.KPN_00018 272620.KPN_03703 999
272620.KPN_03703 272620.KPN_00018 999
